id,text,label
514,"Henson stakes early Lions claim  The Six Nations may be a glittering prize in itself but every player from the four Home Unions will also have one eye on a possible trip to New Zealand with the Lions this summer.  The player who staked the biggest claim for a place in the starting XV over the weekend was Gavin Henson. He's very confident. You just had to listen to his interview afterwards - he beamed with confidence - but although there's an element of arrogance it's good arrogance. He certainly showed some nice touches. He once showed a clean pair of heels to Mathew Tait when he got outside him, his defence was very good and he made some great kicks out of hand. And that's without even mentioning his majestic match-winning penalty. But I think we need to wait and see what happens because he needs to be put to the test. He needs to come up against Brian O'Driscoll or a big French midfield. Wales fly-half Stephen Jones was another player who impressed me. He gave good direction, he was very confident and he was a nice general for his side. He showed he can control a game. With Jonny Wilkinson not playing at the moment due to inury the number 10 shirt could be up for grabs and Jones, or maybe even Henson, could make the Lions team at fly-half.  Jones stuck his hand up and he certainly looks a better bet than Charlie Hodgson after Saturday's game. Some of the Wales forwards surprised me because I thought they would be out-muscled in the tight five. England prop Julian White is a capable player but when it comes down to selection Gethin Jenkins is now going to have the upper hand because he came out on top. However, I still think White and Phil Vickery will be in the frame. Some English players did their cause no harm. I thought Joe Worsley had a solid game and Jason Robinson and Josh Lewsey both did nothing wrong. But it looked too soon for young Mathew Tait and I think it will be a while before we see him again. Despite being written off beforehand several Scots caught my eye against France.  Tom Smith has been there and done it before, but the likes of Chris Cusiter, Jason White and Ally Hogg all made their mark. Hogg made a couple of good runs while White had a pretty robust game - his defence is right up there. Cusiter looked very lively and he could be a very good option for Lions coach Sir Clive Woodward. The star of Ireland's win over Italy in Rome looks like a certainty to make the starting XV against New Zealand. Brian O'Driscoll is a class act. He ran some good lines against Italy, made the breaks and fed his outside backs, although Italy defended man on man which made it easy for him. Gordon D'Arcy was unlucky to go off injured early on but I think you could get a Henson, D'Arcy, O'Driscoll combination in the Lions midfield. Paul O'Connell just needs to add a hard edge to his game and Malcolm O'Kelly keeps on going and seems to be putting his hand up, while Shane Byrne seems to be a lively character. But they will be a bit worried after the Italian pack drove them off their own ball on Sunday, although I used to play in Italy and I know how difficult it can be. One player who didn't impress me was Wales scrum-half Dwayne Peel. He choked late on in the second half when Wales were trailing. They had good possession and he kicked the ball away - I wouldn't want him as my Lions scrum-half after that.",0
220,"Sri Lanka squad sets off for home  Sri Lanka's cricketers have set off for home after the cancellation of their tour to New Zealand.  The decision was taken by the two boards in the wake of the devastating tsunami in south Asia which claimed the lives of over 27,000 Sri Lankans. ""There is a lot of work to be done. It won't be done in a couple of days - it will take months, maybe years. ""We just need to help them in whatever way we can,"" vice-captain Mahela Jayawardene said. Sri Lanka played only one of a series of five one-day internationals in New Zealand and two Test matches were also called off. The tour will be rescheduled at a time to be agreed by the two boards.  ""The general feeling with everyone is that this was the right thing to do. Cricket is just not important at the moment,"" said team manager Brendon Kuruppu. ""No-one has been thinking about cricket. The players have just been staying in their hotel rooms watching everything on television and trying to phone home to get information.""  Star spin bowler Muttiah Muralitharan came within minutes of being caught up in the huge tidal waves which swept across the Sri Lankan coastline at Galle. He is still recuperating from shoulder surgery. ""I missed the wave by 20 minutes. I had only just left Galle so I am very luck to be alive,"" he told the Sydney Morning Herald newspaper. New Zealand Cricket, meanwhile, have agreed to allow the World Vision charity to raise funds through their website. They also plan to donate NZ$1 (Â£0.37) for every ticket sold for their Twenty20 match against Australia on 17 February to the disaster appeal. The Kiwi players will also be donating signed shirts they wear for the game in Auckland for auction.",3
393,"McLeish ready for criticism  Rangers manager Alex McLeish accepts he is going to be criticised after their disastrous Uefa Cup exit at the hands of Auxerre at Ibrox on Wednesday.  McLeish told BBC Radio Five Live: ""We were in pole position to get through to the next stage but we blew it, we absolutely blew it. ""There's no use burying your head in the sand, we know we are going to get a lot of criticism. ""We have to take it as we have done in the past and we must now bounce back."" McLeish admitted his team's defending was amateurish after watching them lose 2-0 to Guy Roux's French side.  ""I'm very disappointed because we didn't give ourselves a chance, losing the first goal from our own corner. It was amateur,"" he added. ""The early goal in the second half gave us a mountain to climb and we never created the same kind of chances as we did in the first half. ""It's difficult to take positives from the game. We've let the fans down.""",2
50,"IAAF to rule on Greek sprint pair  Greek sprinters Kostas Kenteris and Katerina Thanou are expected to find out on Wednesday if they will be banned for missing drugs tests this summer.  The International Association of Athletics Federations (IAAF) council held a conference call on Tuesday and are set to announce their decision. Kenteris and Thanou could be suspended for up to two years. The duo withdrew from the Olympics after missing a test but claimed they had suffered a motorcycle crash. The Greek authorities have also brought criminal charges against the sprinters for avoiding a drugs test and faking an accident. Their former coach Christos Tzekos is also facing charges and all three are awaiting a trial date.  However, the IAAF will determine the sprinters' future on the track after carefully considering all the evidence. The sport's ruling body is expected to direct the Greek federation in what action it should take against the sprinters. Kenteris and Thanou can appeal against any decision at the Court of Arbitration for Sport. The sprinters both sent written explanations to the IAAF, which have been taken into account. The IAAF sent an official warning to the sprinters and coach Tzekos after they were discovered training in Qatar rather than in Crete, where they had said they would be. But Kenteris and Thanou then went on to skip tests in Tel Aviv and Chicago, when they decided to fly back to Greece early. Just before the Olympics, the pair dramatically missed another test in Athens before withdrawing from the Games. Kenteris, 31, won gold in the 200m at the Sydney Olympics in 2000, where Thanou, 29, won silver in the 100m.",4
160,"Kumble breaks Kapil's record  First Test, Dhaka, day one (stumps): Bangladesh 184 all out v India  Kumble overtook the mark set by Kapil Dev when he had Mohammad Rafique lbw. And he followed up with a wicket next ball before Bangladesh were bowled out for 184 in 58 overs in Dhaka. After the first session was lost to rain, Irfan Pathan took five wickets to reduce the hosts to 106-7 before Mohammad Ashraful dug in. Ashraful ended unbeaten on 60, having hit six fours and faced 135 balls. Kumble had a chance of a hat-trick after removing Tapash Baisya via a catch at first slip but Mashrafe Mortaza safely defended the fifth ball of his 12th over. But a run out ended the innings not long afterwards.  India did not get chance to begin their reply as openers Virender Sehwag and Gautam Gambhir were immediately offered the light on stepping to the wicket. India won the toss and Pathan soon got stuck into the top order, dismissing Javed Omar lbw in his second over with one that nipped back. Nafis Iqbal and Rajin Saleh were also ajudged lbw by umpire Jeremy Lloyds off consecutive balls in Pathan's fifth over. Captain Habibul Bashar then pulled Zaheer Khan straight to square leg and when the same bowler had Khaled Mashud caught behind, Bangladesh were 50-5 after just 16 overs. Ashraful, largely in partnership with Rafique (47), did his best to build a recovery but India will expect to amass a huge lead on Saturday. Kumble is now fifth in the all-time list. Aged 34, he may still be able to reach the 500-mark, passed by only three men. Fellow leg-spinner Shane Warne tops the list with 552 wickets.  Habibul Bashar (capt), Nafis Iqbal, Javed Omar, Mohammad Ashraful, Rajin Saleh, Khaled Mashud (wkt), Mushfiqur Rahman, Mohammad Rafique, Tapash Baisya, Mashrafe bin Mortaza, Manjurul Islam Rana.  S Ganguly (capt), V Sehwag, G Gambhir, S Tendulkar, R Dravid, M Kaif, D Karthik (wkt), I Pathan, A Kumble, Harbhajan Singh, Z Khan.",3
80,"IAAF will contest Greek decision  The International Association of Athletics Federations will appeal against the acquittal of Greek athletes Kostas Kenteris and Katerina Thanou.  The high-profile duo were cleared of doping offences by the Greek Athletics Federation (Segas) last month. Now the IAAF will lodge an appeal with the Court of Arbitration for Sport (CAS) and has suspended both athletes. An IAAF statement said: ""The Doping Review Board concluded that the decision is erroneous."" The statement continued: ""Both athletes' cases will be refered to arbitration before the CAS. The decision in both cases will be final and binding.""  Segas said the IAAF appeal was ""expected"" and ""understandable."" ""Now we are going to await the final result, which we cannot prejudge,"" said Segas chairman Vassilis Sevastis. Kenteris, who won Olympic 200m gold at the 2000 Olympics, and Thanou were suspended by the IAAF last December after failing to take routine drugs tests before the Athens Games. However, the independent tribunal overturned those bans, clearing the sprinters of avoiding tests in Tel Aviv, Chicago and Athens and failing to notify anti-doping officials of their whereabouts before the Olympics.  Kenteris' lawyer Gregory Ioannidis described the IAAF's decision as ""not unexpected"" but told BBC Sport he did not expect the organisation to take action so quickly. ""The IAAF's timing is extremely surprising and it creates concerns and questions,"" said Ioannidis. ""The IAAF has not yet received the complete file of proceedings which include statements, testimonies, the closing speeches of defence counsel... and nine audio tapes.  ""We have the evidence and it is time the world discovered the truth."" Kenteris and Thanou dramatically withdrew from last summer's Olympics after missing a drugs test at the Olympic Village on 12 August. The pair then spent four days in a hospital, claiming they had been injured in a motorcycle crash. It was the International Olympic Committee who demanded the IAAF investigate the affair. Thanou and Kenteris still face a criminal trial later this year for allegedly avoiding the test and then faking a motorcycle accident",4
723,"Big guns ease through in San Jose  Top-seeded Americans Andy Roddick and Andre Agassi survived minor scares to reach the last eight of the SAP Open.  Agassi endured early problems against left-handed Dane Kenneth Carlsen before sealing a 7-5 6-1 victory. And world number three Roddick dropped a set to Korean player Hyung-Taik Lee, before pulling out a 6-3 3-6 6-2 win in San Jose, California. Seventh seed Jurgen Melzer came through 6-3 6-3 against Xavier Malisse - winner in Delray Beach last week. Frenchman Cyril Saulnier, meanwhile, fired 19 aces to secure a 6-1 7-6 win over Czech qualifier Tomas Zib.  Roddick broke a racket in frustration in the third game of the second set. and afterwards was unimpressed with his form. ""I'm not playing great,"" he said. ""But I'm through and I'm going to keep battling. ""A lot of people are under the assumption that it's easy to play well every week and it's not."" It is the 12th time in 13 appearances at the event that Agassi, now 34, has progressed to the quarter-final stage. He came from 0-40 down in the opening game to hold serve and gradually wore Carlsen down after attacking his backhand. Agassi also employed several lobs and charged to the net to unsettle the 31-year-old Dane, ranked 88th in the world. ""As the match went on, I got real patient and waited for my opportunities and felt pretty good,"" said Agassi.",1
261,"Newry to fight cup exit in courts  Newry City are expected to discuss legal avenues on Friday regarding overturning their ejection from the Nationwide Irish Cup.  The IFA upheld its original decision to throw Newry out of the cup following the Andy Crawford registration row. ''A law firm will put a case forward for Newry FC, and see what the legal implications of all this is are,'' said Newry boss Roy McCreadie. ''This is a big issue, now that we have an appeal pending,'' On Wednesday, a fresh IFA hearing into Crawford registration saga, ruled that last week's original verdict had been correct. It meant that Bangor, beaten 5-1 by Newry on the field, will take on Portadown in the sixth round. Newry had claimed they had uncovered ""fresh evidence"", in respect of the dates relating to the registration. But McCreadie is not further annoyed that full details of Wednesday's meeting was not relayed to the club. ''Even to this day, we have as much information about what happened during the meeting on Wednesday as that told to the media. We are being kept in the dark,'' McCreadie told the  News Letter  . ''We want an explanation. There is no good sending us the same fax message the press people received. ''It's a real sad case. If we are not back in the Irish Cup after our appeal, and guided by our legal advise, we will seek to lodge an injunction in the courts to stop Bangor playing Portadown.''",2
179,"England hopeful over Jones  England are hopeful that Simon Jones will be fit for the Boxing Day Test against South Africa despite going down with a stomach bug.  The Glamorgan paceman left Friday's practice session early to return to the team hotel. ""He's got a slight bug but he had a little bit of a bowl, and I am sure he will be fine for the Test,"" captain Michael Vaughan commented. Jones took 4-39 in the first Test to help England to a seven-wicket victory. And coach Duncan Fletcher hopes he will return to bowling at express pace after a lengthy rehabilitation from a knee injury. Jones has bowled with reduced speed since tearing a cruciate ligament at the start of the 2002/03 Ashes tour. ""Now he's got this confidence he can probably up the speed a little bit,"" Fletcher told BBC Sport. ""And if he can do that we've got a strong bowling unit there.""  The Welshman showed glimpses of his former self during the recent one-day series in Zimbabwe. ""There were a few balls he got over 140 [kph - 87.5 mph] where he was just trying himself out,"" Fletcher continued. ""And if he can get back up there he'll be back to being that shock bowler. ""He's hardly played any first-class cricket - he's hardly played any games for Glamorgan, he's only played a few Tests for us."" Should Jones fail to recover in time for the second Test, Lancashire's James Anderson would be the obvious replacement.",3
47,"Greek pair set for hearing  Kostas Kenteris and Katerina Thanou will fight the provisional two-year bans imposed on them by the IAAF at an independent tribunal this weekend.  Athletics' ruling body took action against the pair for failing to take drugs tests before the Athens Olympics. An independent tribunal of the Greek Track and Field Federation will meet to decide whether to ratify the sanction. The sprint duo face charges of failing to give information on their location and refusing to submit to a drugs test. Kenteris' lawyer Gregory Ioannidis told BBC Sport: ""We refute both charges as unsubstantiated and illogical. ""There have been certain breaches in the correct application of the rules on behalf of the sporting authorities and their officials, and these procedural breaches have also violated my client's rights. ""There is also evidence that proves the fact that my client has been persecuted."" Ioannidis, who is a law lecturer at the University of Buckingham, added: ""One of the important rights and foundations of law and justice - that the accused should be presumed innocent unless proved otherwise - has been tarnished."" The panel will also decide on the two-year ban imposed on the athletes' controversial coach Christos Tzekos by the IAAF. Kenteris, the 2000 Olympic 200m champion, and Thanou, the women's 100m silver medallist from the same Games in Sydney, quit the Olympics on 18 August after failing to give samples on the eve of the opening ceremony.  Testers could not find them at the Olympic village and the duo were later admitted to hospital after claiming to have been involved in a motorcycle accident. They also missed tests in Tel Aviv, Chicago and Athens before the Games. In imposing two-year suspensions on the duo on 22 December, the IAAF described their explanations for missing the tests as ""unacceptable"". Whatever the findings of the independent tribunal, all parties will have the right to appeal to the Court of Arbitration for Sport. The tribunal hearing will take place at the Hellenic Olympic Committee building. It will start at 1200 GMT on Saturday and is expected to finish early next week. The tribunal panel will consist of five members - president Konstantinos Panagopoulos and Panagiotis Dimakos, Haralabos Hrisanthakis, Stilianos Perakis and Ioannis Karmis. Kenteris and Thanou also face criminal charges in Greece for allegedly faking the motorcycle accident. Eight criminal charges have been laid against the sprinters as well as Tzekos, an eyewitness to the accident and hospital officials. But there has been speculation that the charges could be dropped.",4
439,"The gloves are off  When Arsenal play Manchester United on Tuesday, a fixture that is usually a title-decider has this time been relegated to undercard status.  Both teams will be playing for pride and hoping for a win to seize on any possible hiccup by Premiership leaders Chelsea. Arsenal and United have been left in the slipstream of the Stamford Bridge outfit and the reason, according to many experts, is goalkeeping woes. While Chelsea keeper Petr Cech, who the Gunners missed out on signing, has conceded only eight league goals so far this season, his rivals have had their quality questioned after high-profile mistakes and misdemeanours.  Arsenal have let in 24 goals as Jens Lehmann has been dropped in favour of Manuel Almunia, who has failed to convince the doubters, despite holding Highbury's number one jersey. Roy Carroll has wrestled the first-team keeper spot at United from Tim Howard, whose errors cost him his place, but he still has doubts hanging over his credentials. ""It's like a heartbreak for goalkeepers like me and Peter Shilton,"" ex-Gunners keeper Bob Wilson told BBC Radio Five Live's Sportsweek programme in assessment of the general level of goalkeeping at present. Shilton is England's most-capped player and he believes the lack of top-class keepers is a reason for the predicament at Arsenal and United.  ""They are adequate,"" he said. ""You look around and there are not too many other goalkeepers who you would think were better."" Arsenal manager Arsene Wenger and his Old Trafford counterpart Sir Alex Ferguson have tried in vain to find new players of a similar quality to replace David Seaman and Peter Schmeichel. Seaman was at Arsenal for 13 years, while Schmeichel was at Old Trafford for eight years and was hailed as the ""bargain of the century"" by Ferguson after he signed him for Â£600,000. Wilson and Shilton have cited the lack of technique of the current generation but both agree they would have Lehmann in goal ahead of Almunia at Arsenal. Wilson explained: ""I would defend Jens Lehman last season because he was top of every stat going.  ""He had an absolutely phenomenal season but, unfortunately, a couple of big errors came in the Champions League against Chelsea and Arsene is a hard taskmaster and so he suddenly started to change and take a real chance on the Spaniard. ""Lehmann has excellent basic technique and young Almunia is still learning the game. ""I believe at the moment Lehmann has an advantage over Almunia but the man who is paid to make those decisions, and that's Arsene, will continue to play Almunia."" Shilton echoed: ""Lehmann did well. Arsenal were unbeaten for so many games and he was very consistent but the minute he made one or two mistakes and people got on to his back he seemed to lose a bit of confidence.  ""Arsenal and United could have better goalkeepers but those they have got are not doing too badly. ""They are making the odd one or two serious errors and the spotlight is going to be on them but they have to put it to the back of their minds and roll their sleeves up."" Former Arsenal manager George Graham brought Seaman to Highbury and he has his own theory. He said: ""I would disagree with Bob and Peter about technique. I think decision-making from the majority of goalkeepers I've seen this season is the problem.""",2
166,"Richardson ends just short  New Zealand batsman Mark Richardson bowed out of from all forms of cricket at the age of 33 just short of 10,000 first-class runs.  Richardson needed 41 runs for Auckland against Canterbury to reach the milestone, but finished on 9,994. He made 35 in his side's first innings but did not bat again when Auckland won by an innings and 60 runs. Opener Richardson only made his debut in 2000 but played in 38 Tests, scoring 2776 runs at an average of 44.77. But after impressing against England, making a century at Lord's, he has struggled of late, with just 48 runs in two Test defeats in Australia. He announced his retirement last week, saying: ""I feel I left something out on the park at Lord's and have lost the drive to play the Richardson way. ""I'm hanging my boots up for good. Since last year's South African series I've started to struggle with the game emotionally and mentally."" Richardson began his career as a spin bowler but gained a reputation as a patient accumulator of runs, scoring four Test centuries.  His highest score of 145 came against India in Chandigarh in October 2003. New Zealand's recent tour of Bangladesh saw Richardson complete the set of visits to all 10 Test-playing nations. However, his batting approach and fielding ability did not suit the one-day game and he played in just four internationals. Nicknamed 'Rigor Mortis' because of his slowness in the field, Richardson established a tradition of racing the slowest member of the opposition teams in recent seasons. ""Have you seen the color of my hair and the big bald spot on the top of my head?"" he quipped. ""I'm 33 but I've got the agility of about a 55-year-old."" The Auckland native, who has written a regular column for BBC Sport for the last three years, intends to pursue a career in the media. New Zealand captain Stephen Fleming says Michael Papps is favourite to take Richardson's place in the forthcoming series against Sri Lanka and Australia.",3
703,"Officials respond in court row  Australian tennis' top official has defended the Australian Open courts at Melbourne Park after criticism of the playing surface by Lleyton Hewitt.  Hewitt said he had had a ""gutful"" of trying to persuade them to make the surface faster but Tennis Australia's Geoff Pollard rejected his comments. ""We did ask for it to be made faster than last year and, to my knowledge, it is faster,"" he said. ""We spent a substantial amount of money on modifications to make it faster."" Hewitt, who has not got past the fourth round at Melbourne in seven attempts, had earlier said the surface was not worthy of such a prestigious tournament. But he said he would play on whatever surface he had to in order to have a chance of winning. The tournament starts on 17 January, and Pollard said the surface had been speeded up since last year's tournament following complaints by several Australian players. But he refused to accept that the Melbourne surface may have had a bearing on Hewitt's performances over the years. ""Lleyton's proving how versatile he is on all surfaces,"" he said. ""It is faster than last year and that'll be faster than the one Lleyton beat Roger Federer on in the Davis Cup in 2003.""",1
151,"Scotland take small step into the big time  There was no winner's cheque on offer and no increase in status, just a trip to Sharjah, a shiny trophy and the prestige of being considered the 11th-best team in world cricket.  But Scotland were still celebrating heartily after winning the ICC Intercontinental Cup, beating Kenya and Canada in the final stages in the United Arab Emirates. Men in suits can talk for as long as they like about infrastructure and development pathways, but sport is about winning, and Scotland came through where it mattered. Pace bowler John Blain, who was man of the match in the final after taking seven wickets, fully realised the importance of an innings victory over Canada. ""We've been moving on for a number of years now, narrowly missing out on the World Cup but this is the next-best thing,"" he told BBC Sport. ""We've always been confident of what ability we have but it's about getting results."" The victory means more than some silverware for the cabinet, however, for a team that appeared in the 1999 World Cup but has not made highlight reels since. The majority of the side are still amateurs and, as Blain pointed out: ""It's very difficult for guys to go from the World Cup back to their jobs and keep the standard up.""  The International Cricket Council is keen to improve the strength and depth behind the 10 Test-playing nations, and this is just a part of its development programme. Five associate member countries will appear in the 2007 World Cup and the authorities are keen they should provide more than a second-round bye for the bigger sides. Senior coach Bob Woolmer suggested that the three-day format would help hone skills for the limited-overs game. Blain gives the idea the thumbs-up but also believes Scotland's exposure to English county cricket's National League (NCL) has helped. ""The guys have come here and played the cricket that they've been playing the last couple of years in the NCL but in a longer version of the game,"" he said. ""They've learned how to be ruthless and go for the victory."" With some controversy, this tournament was given first-class status, although only a handful of players - including Blain and Durham's Gavin Hamilton - normally play at that level.  With Kenya lacking 13 players because of a pay dispute and Canada losing World Cup star John Davison to Australian domestic duty, the standard was below county level. However, Blain argued: ""I've had seven-wicket hauls in county cricket but this must rate among them - it's international cricket and it's the top of the tree."" This win will help strengthen Scotland's claim for full-time one-day international status, saving them from the qualification process. They will have to prove themselves again next April when the ICC Trophy in Ireland will act as a World Cup qualifier but Blain believes consistency is building. ""Results are now starting to show. We have a squad of boys who can compete,"" he continued. ""We've got more exposure now and the standard has moved on fantastically, which will stand us in good stead when we go on to the qualifiers."" The Intercontinental Cup is not an end in itself but a significant milestone along the way.",3
62,"Holmes urged to compete at Worlds  Jolanda Ceplak has urged Britain's Kelly Holmes to continue competing at the major championships.  Double Olympic gold medallist Holmes has strongly hinted she will not run in this year's Worlds and is undecided about next month's European Indoors. But World Indoor 800m record holder Ceplak said: ""There is never an easy race when she is in the field. There is only excitement at what might happen. ""It is good for the sport. She always fetches the best out of everyone."" Ceplak has been a great rival of Holmes' during the Briton's career and the pair fell out when Holmes questioned the manner of the Slovenian's runaway 800m victory at the 2002 European Championships. But the controversy has since been forgotten, with Ceplak acting as pacemaker for Holmes' failed attempt on the British Indoor 1500m record at the Norwich Union Grand Prix in Birmingham in 2003.  Ceplak added: ""I like running against her - you know the race is always going to be fast. ""That is the sort of competition that I like. She is special to me. She was like my idol from the beginning of my career."" Meanwhile, Ceplak will be looking to follow up last Saturday's win in Boston with a fast time and victory in Friday's Night of Athletics in Erfurt, Germany. Britain's Jason Gardener had been expected to defend his 60m title in Erfurt but instead he will save himself for a competition in Leipzig on Sunday. Gardener's decision means Scotland's 400m man Ian Mackie will carry British hopes in what looks sure to be a tough preparation for next weekend's Norwich Union European trials in Sheffield.",4
316,"Stuart joins Norwich from Addicks  Norwich have signed Charlton midfielder Graham Stuart until the end of the season for an undisclosed fee.  ""It was a very easy decision to make,"" the 34-year-old told Norwich's website. ""The attraction for me was to continue to play in the Premiership."" Canaries boss Nigel Worthington added: ""I'm delighted that Graham will be joining us until the end of the season. ""He's gives us a wealth of experience. Hopefully, he can be part of keeping us in the Premier League."" Stuart has extensive top-flight experience with Everton, Chelsea and Charlton and can play across the midfield positions. He joins Norwich with the Norfolk club second-from-bottom in the Premiership, but Stuart is confident that the Carrow Road outfit have a bright future. ""I've been very impressed with the facilities here. It's obviously a very well run football club with excellent facilities and I've always enjoyed playing at Carrow Road,"" he added. ""It's a nice compact ground with a good atmosphere and hopefully I can help give the fans something else to cheer.""  Stuart, a former England Under-21 international, made 110 appearances for Chelsea, scoring 18 goals, before joining Everton. He won the FA Cup with the Toffees in 1995 and remains a hero at Goodison Park after his 81st-minute winner against Wimbledon saved Everton from relegation in 1994. Stuart spent just over four years at Goodison Park, making 125 senior appearances and scoring 25 goals, before signing for Sheffield United - where he scored 12 goals in 68 appearances. After signing for Charlton he made 164 appearances, scoring 23 times, but recently he has been battling a back problem and had not played for the Londoners for three months before heading to Norwich.",2
251,"Parry puts Gerrard 'above money'  Listen to the full interview on Sport on Five and the BBC Sport website from 1900 GMT.  But Parry, speaking exclusively to BBC Sport, also admits Gerrard, who has been constantly linked with Chelsea, will have the final say on his future. He told BBC Five Live: ""Steven is above money. He is the future of Liverpool. ""It doesn't matter if it's Â£30m, Â£40m or Â£50m, we will not accept offers. But we are also realistic enough to know we can't keep Steven against his will."" On the subject of Liverpool's finances, Parry also revealed the club is ready to explore the possibility of a sponsorship deal for its proposed new stadium.  And responding to criticism from BBC Sport pundit and former Liverpool stalwart Alan Hansen, he insisted talks on new investment are ongoing, but added the door has not closed on shareholder and lifelong fan Steve Morgan. Parry joined Liverpool as chief executive in July 1998 from a similar role at the Premier League. There have been several highs and lows during his time in charge at Anfield - and he had a busy summer, overseeing the arrival of new manager Rafael Benitez and managing to hold on to Steven Gerrard.  On the subject of Liverpool's captain and prize asset, Parry revealed Real Madrid  did  ask for an option on the England midfield man during negotiations for striker Fernando Morientes. He said: ""They were looking for ways of saying they got more out of the deal for Fernando Morientes, but the response to Real Madrid was the same - Steven is not for sale."" But when asked if Gerrard would be a Liverpool player on the first day of next season, Parry said: ""I sincerely hope he will be. Steven knows my views. He knows Rafa's views. ""We have re-affirmed recently to Steven that we are trying to build a team around him. We crave success as much as he does. We know he's ambitious and nobody can argue with that.  ""I think Steven would dearly love to win things with Liverpool more than he'd like to do anything else. ""We all want to see progress by next season. He's not alone in that. There are a lot of other players who feel the same, so we all have a common aim."" It is expected Chelsea will test Liverpool with a Â£30m-plus bid in the summer - but Parry claims he will be in no mood to listen. ""There have been a lot of open secrets about Steven, most of which have been complete myths. It is suggested we had a deal tied up last summer. We didn't had an offer last summer,"" Parry explained. ""We had told Chelsea that as far as we were concerned he was not for sale and we didn't want to sell him. In reality it didn't go beyond that. ""Maybe there will be an offer in the summer. Maybe there won't.  ""Our position is we want Steven to stay, but we are also realistic enough and have enough respect for Steven - and he has enough respect for us - to know that it is his decision that will be crucial. ""You are not going to keep a player like Steven against his will. That just doesn't work, but any idea we are going to accept offers for Steven and then tell him 'by the way we've decided to sell you' is not on the agenda. You can forget that."" Parry is currently in the process of finalising funding for Liverpool's new stadium in Stanley Park, which is set to open in 2007. And he confessed Arsenal's Â£100m deal with Emirates to sponsor their new ground - complete with naming rights - has given the Anfield club serious food for thought. He said: ""I have to say historically it is something I have been against, and I have been on record as saying that, but I think the size of the Arsenal deal is a real eye-opener.  ""I would say in the past deals have been done frankly far too cheaply and it just hasn't even been worth contemplating. ""But the Arsenal deal is the sort of deal that causes you to draw breath and say 'wow - that's interesting.' ""My personal point of view is that I would find it a hell of a lot more palatable than a shared stadium."" Some Liverpool fans would find such a move highly controversial, but Parry countered: ""I recognise it would be an emotive issue for many supporters, but you look at the amount of money available and it could go into the team. ""If it was the right partner how strong an issue is it? Time will tell. ""I think the stadium will always be Anfield, not least because of where it is, but do we need to investigate the possibilities of sponsorship? I think it would be remiss not to. ""That's not to say we have made a decision that we will go down that road, but I think it is clearly something we have to explore.""  On the subject of possible new investment, Parry revealed Liverpool are still in negotiations with a mystery investor, with rumours of interest from the Middle East. That prompted the withdrawal of tycoon Steve Morgan, who got frustrated by failed bids and what he claimed was indecision by the board. He also accused Liverpool of using him as ""a stalking horse"" to attract other bids, but Parry explained: ""Steve has never been used as a stalking horse. There's no need, and that is not the way we do business. ""We had discussions with Steve over the course of 2004. I think we came close to concluding a deal in the summer but it didn't happen. ""Quite genuinely, the new interest did appear relatively late in the day just prior to the AGM in December, and as I have said it was of such potential magnitude, and that potential is so exciting, we felt we had to evaluate it. We are still evaluating it. ""Steve's interest was taken very much on its own merits. His enthusiasm for the club is there for all to see and who knows what the next few months will hold? ""The door isn't closed on anything. We had a perfectly sensible dialogue with Steve last year. ""We have a common interest in making Liverpool successful. That's a dream we all share, so as far as I'm concerned the door is not closed.""  I would take Â£50m if we had no investment, but if we did, keep him. As for the stadium, if it gets us cash what difference does it make really?  Â£50m for Gerrard? I don't care who you are, the Directors would take the money and it is the way it should be. We cannot let that sum of money go, despite Gerrard's quality.  Through a cleverly worded statement, the club has effectively forced Gerrard to publicly make the decision for himself, which I think is the right thing to do.  Critical time for Liverpool with regards to Gerrard. Ideally we would want to secure his future to the club for the long term. I am hoping he doesn't walk out of the club like Michael Owen did for very little cash.  Â£50m realistically would allow Rafa to completely rebuild the squad, however, if we can afford to do this AND keep Gerrard we will be better for it. I would however be happy with Gerrard's transfer for any fee over Â£35m.  Parry's statements are clever in that any future Gerrard transfer cannot be construed as a lack of ambition by the club to not try and keep their best players. Upping the ante is another smart move by Parry.  I would keep Gerrard. No amount of money could replace his obvious love of the club and determination to succeed.  The key is if Gerrard comes out and says that he is happy. Clearly, if he isn't, then we would be foolish not to sell. The worrying thing is who would you buy (or who would come) pending possible non-Champions League football.",2
